numar_factura,numar_comanda,cod_articol,id_cantitate
2410007347,2069370,5754483,1||2069370||2||6
2410007347,2069370,5754512,1||2069370||2||4
2410007349,2069439,3223733,1||2069439||1||1
2410007350,2069139,214063,1||2069139||2||4
2410007350,2069139,1252076,1||2069139||2||6
2410007350,2069139,2801699,1||2069139||2||2
2410007358,2069634,71419,1||2069634||1||1
2410007363,2069707,869713,1||2069707||1||1
2410007382,2069335,2086666,1||2069335||1||1
2410007386,2069555,4757852,1||2069555||2||1
2410007392,2069782,1014842,1||2069782||1||1
2410007393,2069490,2543835,1||2069490||1||1
2410007419,2069487,1196067,1||2069487||1||1
2410007424,2069781,2226304,1||2069781||2||3
2410007424,2069781,2528321,1||2069781||2||6
2410007424,2069781,2818842,1||2069781||2||4
2410007429,2069669,6666,1||2069669||1||2
2410007429,2069669,7098,1||2069669||1||3
2410007429,2069669,9870,1||2069669||1||1
2410007440,2061743,3285922,1||2061743||2||1
2410007446,2069421,5798787,1||2069421||1||2
2410007451,2069875,4997445,1||2069875||1||1
2410007486,2070012,2818544,1||2070012||2||1
2410007493,2069806,3286472,1||2069806||1||2
2410007498,2070115,3144844,1||2070115||1||2
2410007498,2070115,3144845,1||2070115||1||1
2410007499,2069939,2086862,1||2069939||1||2
2410007499,2069939,2539835,1||2069939||1||1
2410007507,2069912,2539415,1||2069912||1||1
2410007516,2070242,75863,1||2070242||1||1
2410007516,2070242,860976,1||2070242||1||2
2410007516,2070242,3104565,1||2070242||1||4
2410007516,2070242,4757049,1||2070242||1||3
2410007520,2068867,1620170,1||2068867||1||6
2410007520,2068867,1727494,1||2068867||1||10
2410007520,2068867,2343382,1||2068867||1||5
2410007520,2068867,5753552,1||2068867||1||2
2410007520,2068867,5847491,1||2068867||1||9
2410007522,2070260,5030618,1||2070260||1||1
2410007531,2070204,1650518,1||2070204||1||2
2410007531,2070204,2355321,1||2070204||1||1
2410007532,2069559,2542161,1||2069559||1||1
2410007534,2070332,2244677,1||2070332||1||1
2410007534,2070332,5846221,1||2070332||1||2
2410007535,2069560,23145,1||2069560||1||18
2410007535,2069560,68749,1||2069560||1||15
2410007535,2069560,2252239,1||2069560||1||16
2410007535,2069560,3286675,1||2069560||1||13
2410007535,2069560,3292189,1||2069560||1||17
2410007535,2069560,5690188,1||2069560||1||14
2410007536,2070213,1248939,1||2070213||1||1
2410007546,2069413,2564548,1||2069413||1||1
2410007550,2070432,2291883,1||2070432||1||3
2410007550,2070432,2305415,1||2070432||1||1
2410007550,2070432,2860072,1||2070432||1||2
2410007560,2070432,3212444,1||2070432||2||4
2410007561,2070494,2812886,1||2070494||2||1
2410007563,2070500,3752065,1||2070500||1||1
2410007566,2070445,2839800,1||2070445||1||5
2410007566,2070445,5754819,1||2070445||1||4
2410007566,2070445,5754824,1||2070445||1||2
2410007566,2070445,5754826,1||2070445||1||3
2410007576,2070529,2226326,1||2070529||1||3
2410007576,2070529,3796205,1||2070529||1||2
2410007581,2070526,2268929,1||2070526||1||1
2410007585,2066184,5567,1||2066184||2||6
2410007585,2066184,8597,1||2066184||2||13
2410007585,2066184,1621954,1||2066184||2||17
2410007585,2066184,4990999,1||2066184||2||4
2410007591,2067092,2819039,1||2067092||3||14
2410007591,2067092,2847348,1||2067092||3||13
2410007592,2070196,5452486,1||2070196||2||10
2410007595,2070561,2249576,1||2070561||1||1
2410007595,2070561,2249577,1||2070561||1||2
2410007597,2069888,5756041,1||2069888||1||1
2410007600,2070512,3213231,1||2070512||1||1
2410007600,2070512,3286675,1||2070512||1||2
2410007601,2068072,24231,1||2068072||1||11
2410007601,2068072,1533778,1||2068072||1||10
2410007601,2068072,2798578,1||2068072||1||13
2410007601,2068072,6211260,1||2068072||1||14
2410007602,2070075,1963048,1||2070075||1||2
2410007602,2070075,2830941,1||2070075||1||3
2410007602,2070075,5689788,1||2070075||1||1
2410007603,2070574,2299139,1||2070574||1||1
2410007606,2070607,3223507,1||2070607||1||2
2410007606,2070607,4974058,1||2070607||1||1
2410007607,2070374,2818841,1||2070374||1||1
2410007607,2070374,5037945,1||2070374||1||7
2410007607,2070374,5753538,1||2070374||1||3
2410007609,2067819,2571334,1||2067819||2||4
2410007609,2067819,3788060,1||2067819||2||1
2410007609,2067819,5648639,1||2067819||2||5
2410007610,2070554,3154172,1||2070554||1||1
2410007614,2070688,1719027,1||2070688||1||1
2410007626,2070707,6919,1||2070707||1||1
2410007626,2070707,2818808,1||2070707||1||2
2410007629,2070693,2825796,1||2070693||1||1
2410007633,2070495,2572515,1||2070495||1||3
2410007633,2070495,2572516,1||2070495||1||4
2410007633,2070495,3286609,1||2070495||1||5
2410007637,2070662,1597762,1||2070662||1||1
2410007662,2070835,3725412,1||2070835||1||1
2410007674,2070861,2798220,1||2070861||1||1
2410007677,2070853,1012788,1||2070853||1||3
2410007685,2070751,3157592,1||2070751||1||1
2410007687,2066245,4806388,1||2066245||5||12
2410007688,2070859,1599714,1||2070859||1||1
2410007695,2070565,2533919,1||2070565||1||1
2410007697,2060014,2543402,1||2060014||2||4
2410007713,2071046,4997439,1||2071046||1||2
2410007731,2071072,2816114,1||2071072||1||1
2410007739,2050041,2254719,1||2050041||1||3
2410007739,2050041,2800115,1||2050041||1||2
2410007740,2068668,2086666,1||2068668||1||1
2410007741,2070494,3224806,1||2070494||3||2
2410007744,2071109,1599744,1||2071109||1||1
2410007757,2070117,2830390,1||2070117||1||1
2410007763,2071323,2091603,1||2071323||1||1
2410007775,2071195,2836551,1||2071195||1||1
2410007775,2071195,2836554,1||2071195||1||2
2410007784,2071497,2239463,1||2071497||2||7
2410007791,2071288,2239589,1||2071288||1||1
2410007798,2069483,1016886,1||2069483||3||1
2410007800,2063836,2277941,1||2063836||1||3
2410007804,2071476,2816376,1||2071476||1||1
2410007804,2071476,2818608,1||2071476||1||2
2410007804,2071476,5023838,1||2071476||1||3
2410007805,2071004,78419,1||2071004||1||1
2410007808,2071707,3537540,1||2071707||1||4
2410007808,2071707,4767314,1||2071707||1||1
2410007809,2071652,2258009,1||2071652||1||2
2410007809,2071652,2347726,1||2071652||1||1
2410007831,2071717,2800928,1||2071717||2||1
2410007831,2071717,3223507,1||2071717||2||2
2410007831,2071717,3749241,1||2071717||2||4
2410007843,2071424,3786180,1||2071424||2||1
2410007856,2071761,1615177,1||2071761||1||1
2410007869,2071866,4988,1||2071866||1||9
2410007869,2071866,1011163,1||2071866||1||2
2410007869,2071866,1011164,1||2071866||1||3
2410007869,2071866,1011167,1||2071866||1||4
2410007869,2071866,1201495,1||2071866||1||6
2410007869,2071866,2240631,1||2071866||1||8
2410007869,2071866,2241220,1||2071866||1||7
2410007869,2071866,5638457,1||2071866||1||1
2410007873,1999519,3240553,1||1999519||1||2
2410007883,2072045,3211909,1||2072045||1||1
2410007886,2071518,178653,1||2071518||1||1
2410007889,2071670,68903,1||2071670||1||1
2410007891,2071829,175162,1||2071829||1||1
2410007892,2005348,4984763,1||2005348||1||1
2410007898,2072003,5697576,1||2072003||1||2
2410007914,2068310,7785,1||2068310||1||2
2410007914,2068310,7786,1||2068310||1||3
2410007914,2068310,2530305,1||2068310||1||4
2410007917,2072107,6663,1||2072107||1||3
2410007917,2072107,7191,1||2072107||1||4
2410007917,2072107,1050672,1||2072107||1||2
2410007917,2072107,2808551,1||2072107||1||1
2410007922,2072075,4921,1||2072075||1||3
2410007922,2072075,6478,1||2072075||1||8
2410007922,2072075,6666,1||2072075||1||5
2410007922,2072075,7098,1||2072075||1||6
2410007922,2072075,7189,1||2072075||1||4
2410007922,2072075,177381,1||2072075||1||2
2410007922,2072075,1199687,1||2072075||1||7
2410007926,2071366,2307305,1||2071366||1||1
2410007935,2072259,841182,1||2072259||1||1
2410007940,2072189,4806343,1||2072189||1||1
2410007959,2072338,5690590,1||2072338||1||1
2410007964,2063477,2564479,1||2063477||1||3
2410007967,2072245,2230517,1||2072245||1||1
2410007970,2072321,24278,1||2072321||1||2
2410007970,2072321,24279,1||2072321||1||3
2410007970,2072321,1613353,1||2072321||1||1
2410007970,2072321,1613985,1||2072321||1||4
2410007970,2072321,1613986,1||2072321||1||5
2410007976,2072322,1009188,1||2072322||1||1
2410007980,2072198,2226375,1||2072198||1||3
2410007980,2072198,2818841,1||2072198||1||1
2410007984,2072371,1215719,1||2072371||1||2
2410007984,2072371,2095420,1||2072371||1||1
2410008004,2067776,22967,1||2067776||1||2
2410008004,2067776,22968,1||2067776||1||1
2410008006,2071702,22919,1||2071702||3||3
2410008006,2071702,2251019,1||2071702||3||1
2410008007,2072319,4975694,1||2072319||2||4
2410008008,2072466,2304024,1||2072466||1||3
2410008008,2072466,2818841,1||2072466||1||1
2410008008,2072466,3102651,1||2072466||1||2
2410008009,2072496,2226286,1||2072496||1||2
2410008009,2072496,2819030,1||2072496||1||1
2410008026,2072414,1532973,1||2072414||1||1
2410008026,2072414,2800457,1||2072414||1||2
2410008029,2072364,4928,1||2072364||1||1
2410008039,2068909,3158855,1||2068909||2||2
2410008039,2068909,4984641,1||2068909||2||1
2410008040,2055961,2808510,1||2055961||2||6
2410008040,2055961,5766670,1||2055961||2||7
2410008043,2070664,2542161,1||2070664||2||1
2410008044,2063418,3223507,1||2063418||1||6
2410008044,2063418,6153929,1||2063418||1||5
2410008050,2072567,4996148,1||2072567||1||1
2410008053,2072581,2305855,1||2072581||1||1
2410008081,2072626,1595703,1||2072626||1||1
2410008081,2072626,1601389,1||2072626||1||3
2410008081,2072626,1604188,1||2072626||1||4
2410008081,2072626,1697895,1||2072626||1||8
2410008081,2072626,2821499,1||2072626||1||7
2410008081,2072626,3192617,1||2072626||1||2
2410008085,2072682,2342278,1||2072682||1||1
2410008085,2072682,3251581,1||2072682||1||2
2410008085,2072682,4794734,1||2072682||1||3
2410008086,2072644,1009188,1||2072644||3||1
2410008098,2071627,1948943,1||2071627||1||2
2410008098,2071627,2224090,1||2071627||1||4
2410008098,2071627,2227491,1||2071627||1||1
2410008099,2072691,4819633,1||2072691||1||1
2410008101,2072131,3739713,1||2072131||1||1
2410008114,2072801,835110,1||2072801||1||4
2410008114,2072801,1601389,1||2072801||1||7
2410008114,2072801,1604188,1||2072801||1||5
2410008114,2072801,3144379,1||2072801||1||1
2410008114,2072801,3192617,1||2072801||1||6
2410008117,2072734,3211655,1||2072734||1||1
2410008124,2072858,4993937,1||2072858||1||1
2410008127,2071314,79963,1||2071314||2||2
2410008127,2071314,834193,1||2071314||2||6
2410008127,2071314,2343382,1||2071314||2||5
2410008134,2072889,2355878,1||2072889||1||3
2410008134,2072889,2355879,1||2072889||1||4
2410008134,2072889,2355880,1||2072889||1||2
2410008134,2072889,2821328,1||2072889||1||1
2410008141,2072992,2086674,1||2072992||1||1
2410008144,2055585,5050191,1||2055585||2||2
2410008146,2055388,5753538,1||2055388||2||3
2410008149,2060588,5431147,1||2060588||2||2
2410008155,2073047,2820695,1||2073047||1||3
2410008155,2073047,2820697,1||2073047||1||4
2410008155,2073047,2820698,1||2073047||1||5
2410008155,2073047,2820705,1||2073047||1||6
2410008155,2073047,2822207,1||2073047||1||2
2410008155,2073047,2860109,1||2073047||1||1
2410008180,2073039,871349,1||2073039||1||1
2410008180,2073039,4769232,1||2073039||1||2
2410008181,2073045,3103343,1||2073045||1||3
2410008181,2073045,3104254,1||2073045||1||2
2410008181,2073045,4966880,1||2073045||1||1
2410008209,2073239,3288728,1||2073239||1||2
2410008213,2073261,5617966,1||2073261||2||3
2410008214,2072113,2524551,1||2072113||1||1
2410008216,2072218,1599122,1||2072218||1||1
2410008216,2072218,1600800,1||2072218||1||3
2410008216,2072218,1697905,1||2072218||1||2
2410008216,2072218,4705534,1||2072218||1||4
2410008217,2072422,2237014,1||2072422||1||4
2410008217,2072422,2290738,1||2072422||1||2
2410008217,2072422,2532053,1||2072422||1||1
2410008217,2072422,3103636,1||2072422||1||3
2410008220,2073364,5754652,1||2073364||1||2
2410008220,2073364,5754690,1||2073364||1||1
2410008222,2073371,1621252,1||2073371||1||2
2410008223,2073321,2833650,1||2073321||1||1
2410008225,2072887,2344946,1||2072887||2||6
2410008225,2072887,6211182,1||2072887||2||3
2410008233,2071750,8905,1||2071750||1||2
2410008255,2073474,2820616,1||2073474||1||1
2410008256,2069911,1016640,1||2069911||2||6
2410008259,2073518,1954238,1||2073518||1||4
2410008259,2073518,4724854,1||2073518||1||5
2410008261,2073508,5494927,1||2073508||1||1
2410008263,2073542,2226330,1||2073542||2||1
2410008264,2067030,2826043,1||2067030||1||3
2410008276,2073576,2816381,1||2073576||1||2
2410008276,2073576,5797045,1||2073576||1||1
2410008279,2073171,1596224,1||2073171||1||2
2410008279,2073171,1596225,1||2073171||1||1
2410008293,2072386,2086674,1||2072386||1||1
2410008301,2073662,1580627,1||2073662||1||4
2410008302,2073654,6211182,1||2073654||1||1
2410008309,2073706,711036,1||2073706||1||1
2410008311,2073742,2812952,1||2073742||1||2
2410008311,2073742,2812953,1||2073742||1||1
2410008313,2073628,6211182,1||2073628||1||1
2410008315,2073391,6158742,1||2073391||1||1
2410008320,2068516,4898689,1||2068516||1||1
2410008324,2073788,2307701,1||2073788||1||1
2410008330,2073830,2226277,1||2073830||1||4
2410008330,2073830,2226298,1||2073830||1||1
2410008342,2073381,4981218,1||2073381||2||2
2410008358,2073738,5799041,1||2073738||2||1
2410008374,2073890,1715604,1||2073890||2||4
2410008374,2073890,2833650,1||2073890||2||3
2410008391,2073686,1596538,1||2073686||1||1
2410008410,2074048,817325,1||2074048||2||4
2410008410,2074048,817505,1||2074048||2||3
2410008410,2074048,1603042,1||2074048||2||1
2410008413,2073920,4759636,1||2073920||1||1
2410008414,2074082,1595703,1||2074082||1||1
2410008416,2065502,2574876,1||2065502||1||1
2410008416,2065502,2798578,1||2065502||1||2
2410008420,2073978,1017202,1||2073978||1||1
2410008424,2073512,2226278,1||2073512||3||6
2410008424,2073512,2226281,1||2073512||3||7
2410008424,2073512,2226292,1||2073512||3||8
2410008424,2073512,2226295,1||2073512||3||9
2410008428,2074179,1603042,1||2074179||1||1
2410008429,2074107,4750501,1||2074107||1||4
2410008432,2073066,1060198,1||2073066||1||3
2410008432,2073066,1603562,1||2073066||1||1
2410008432,2073066,2819123,1||2073066||1||5
2410008432,2073066,5821464,1||2073066||1||4
2410008434,2073762,6503,1||2073762||1||8
2410008434,2073762,1009889,1||2073762||1||3
2410008434,2073762,1010716,1||2073762||1||11
2410008434,2073762,1221638,1||2073762||1||6
2410008434,2073762,1685043,1||2073762||1||7
2410008434,2073762,2219543,1||2073762||1||5
2410008434,2073762,2224090,1||2073762||1||9
2410008434,2073762,2255500,1||2073762||1||10
2410008434,2073762,2808469,1||2073762||1||2
2410008434,2073762,2822161,1||2073762||1||1
2410008438,2074212,2304811,1||2074212||1||1
2410008438,2074212,5050402,1||2074212||1||2
2410008444,2074177,2345648,1||2074177||1||4
2410008444,2074177,2802403,1||2074177||1||3
2410008444,2074177,3731643,1||2074177||1||5
2410008444,2074177,4829145,1||2074177||1||6
2410008444,2074177,5646322,1||2074177||1||1
2410008444,2074177,5765097,1||2074177||1||2
2410008448,2074043,2540263,1||2074043||1||1
2410008449,2074086,6211182,1||2074086||1||1
2410008450,2074025,1954467,1||2074025||3||1
2410008460,2073236,5799871,1||2073236||2||2
2410008461,2074001,2283671,1||2074001||1||1
2410008461,2074001,2292564,1||2074001||1||2
2410008461,2074001,2830721,1||2074001||1||3
2410008463,2074320,2281552,1||2074320||1||1
2410008463,2074320,2809426,1||2074320||1||2
2410008473,2074396,1011145,1||2074396||1||4
2410008473,2074396,1011157,1||2074396||1||2
2410008473,2074396,1011164,1||2074396||1||1
2410008473,2074396,1011179,1||2074396||1||5
2410008473,2074396,1011186,1||2074396||1||3
2410008501,2073383,1610351,1||2073383||1||1
2410008505,2054175,5050194,1||2054175||2||2
2410008518,2074405,1309689,1||2074405||2||1
2410008518,2074405,4829520,1||2074405||2||4
2410008524,2074265,2530211,1||2074265||1||1
2410008527,2073593,23013,1||2073593||1||6
2410008527,2073593,214974,1||2073593||1||4
2410008527,2073593,816263,1||2073593||1||7
2410008527,2073593,1199689,1||2073593||1||10
2410008527,2073593,1588739,1||2073593||1||2
2410008527,2073593,1588740,1||2073593||1||3
2410008527,2073593,1636186,1||2073593||1||12
2410008527,2073593,2237160,1||2073593||1||11
2410008527,2073593,2800387,1||2073593||1||9
2410008527,2073593,3152624,1||2073593||1||13
2410008527,2073593,4991940,1||2073593||1||5
2410008527,2073593,5753539,1||2073593||1||1
2410008533,2072711,7523,1||2072711||1||1
2410008534,2066184,5566,1||2066184||3||5
2410008534,2066184,7012,1||2066184||3||3
2410008534,2066184,7013,1||2066184||3||2
2410008534,2066184,8470,1||2066184||3||21
2410008548,2074679,1013343,1||2074679||1||1
2410008549,2074706,2243859,1||2074706||2||1
2410008550,2074708,3612013,1||2074708||1||3
2410008551,2074725,1955806,1||2074725||1||1
2410008557,2074622,5639833,1||2074622||1||1
2410008583,2072386,2086674,1||2072386||2||1
2410008585,2073192,869412,1||2073192||2||4
2410008586,2073839,2246767,1||2073839||1||1
2410008587,2074785,4757463,1||2074785||1||2
2410008589,2074580,173918,1||2074580||1||1
2410008592,2074743,6478,1||2074743||1||5
2410008592,2074743,214063,1||2074743||1||6
2410008592,2074743,1023132,1||2074743||1||3
2410008592,2074743,2339702,1||2074743||1||1
2410008592,2074743,2801699,1||2074743||1||4
2410008592,2074743,5842132,1||2074743||1||7
2410008598,2074841,2226373,1||2074841||2||2
2410008598,2074841,2226375,1||2074841||2||1
2410008630,2075048,817325,1||2075048||1||1
2410008632,2075009,5470,1||2075009||1||2
2410008632,2075009,6124,1||2075009||1||1
2410008637,2065679,3736790,1||2065679||1||6
2410008637,2065679,3749252,1||2065679||1||5
2410008637,2065679,3749341,1||2065679||1||8
2410008658,2075055,1011145,1||2075055||1||4
2410008658,2075055,1011151,1||2075055||1||5
2410008658,2075055,1011157,1||2075055||1||6
2410008658,2075055,1011329,1||2075055||1||1
2410008658,2075055,1011331,1||2075055||1||2
